date,sth_mvrv
2020-11-01,1.4777215189873418
2020-11-02,1.4841772151898736
2020-11-03,1.5035443037974685
2020-11-04,1.5149367088607597
2020-11-05,1.5217721518987342
2020-11-06,1.51
2020-11-07,1.478481012658228
2020-11-08,1.4560759493670887
2020-11-09,1.4556962025316456
2020-11-10,1.4632911392405064
2020-11-11,1.4727848101265824
2020-11-12,1.4724050632911394
2020-11-13,1.4625316455696202
2020-11-14,1.449240506329114
2020-11-15,1.4177215189873418
2020-11-16,1.4070886075949367
2020-11-17,1.3801265822784812
2020-11-18,1.358101265822785
2020-11-19,1.3520253164556963
2020-11-20,1.3527848101265822
2020-11-21,1.3664556962025316
2020-11-22,1.3839240506329116
2020-11-23,1.3983544303797468
2020-11-24,1.4143037974683546
2020-11-25,1.4234177215189874
2020-11-26,1.3106329113924051
2020-11-27,1.233164556962025
2020-11-28,1.415063291139241
2020-11-29,1.4063291139240506
2020-11-30,1.4021518987341772
2020-12-01,1.4029113924050634
2020-12-02,1.4078481012658228
2020-12-03,1.3941772151898737
2020-12-04,1.3748101265822783
2020-12-05,1.369113924050633
2020-12-06,1.3736708860759494
2020-12-07,1.3869620253164556
2020-12-08,1.396075949367089
2020-12-09,1.399493670886076
2020-12-10,1.4059493670886076
2020-12-11,1.418101265822785
2020-12-12,1.4260759493670887
2020-12-13,1.4245569620253165
2020-12-14,1.4177215189873418
2020-12-15,1.3835443037974684
2020-12-16,1.3546835443037974
2020-12-17,1.320886075949367
2020-12-18,1.2851898734177216
2020-12-19,1.279113924050633
2020-12-20,1.258987341772152
2020-12-21,1.2278481012658229
2020-12-22,1.2031645569620253
2020-12-23,1.1818987341772154
2020-12-24,1.1750632911392405
2020-12-25,1.1864556962025317
2020-12-26,1.2035443037974685
2020-12-27,1.230126582278481
2020-12-28,1.2358227848101266
2020-12-29,1.2358227848101266
2020-12-30,1.2422784810126584
2020-12-31,1.2586075949367088
2021-01-01,1.268860759493671
2021-01-02,1.267341772151899
2021-01-03,1.2555696202531643
2021-01-04,1.24873417721519
2021-01-05,1.241139240506329
2021-01-06,1.2418987341772152
2021-01-07,1.2456962025316456
2021-01-08,1.2563291139240509
2021-01-09,1.2567088607594936
2021-01-10,1.2563291139240509
2021-01-11,1.241139240506329
2021-01-12,1.228607594936709
2021-01-13,1.1967088607594936
2021-01-14,1.1629113924050634
2021-01-15,1.1363291139240506
2021-01-16,1.1070886075949369
2021-01-17,1.0972151898734177
2021-01-18,1.0664556962025316
2021-01-19,1.0489873417721518
2021-01-20,1.0178481012658227
2021-01-21,0.9859493670886076
2021-01-22,0.9665822784810126
2021-01-23,0.9437974683544303
2021-01-24,0.9350632911392404
2021-01-25,0.9232911392405064
2021-01-26,0.9141772151898734
2021-01-27,0.9164556962025316
2021-01-28,0.9240506329113924
2021-01-29,0.9346835443037976
2021-01-30,0.9354430379746836
2021-01-31,0.930506329113924
2021-02-01,0.9175949367088608
2021-02-02,0.899367088607595
2021-02-03,0.8959493670886076
2021-02-04,0.8967088607594936
2021-02-05,0.9024050632911392
2021-02-06,0.909620253164557
2021-02-07,0.9183544303797468
2021-02-08,0.9225316455696204
2021-02-09,0.9221518987341772
2021-02-10,0.9156962025316456
2021-02-11,0.9062025316455696
2021-02-12,0.900506329113924
2021-02-13,0.8860759493670886
2021-02-14,0.8818987341772151
2021-02-15,0.8856962025316455
2021-02-16,0.8982278481012658
2021-02-17,0.9046835443037974
2021-02-18,0.9058227848101266
2021-02-19,0.909240506329114
2021-02-20,0.9248101265822783
2021-02-21,0.9354430379746836
2021-02-22,0.950632911392405
2021-02-23,0.9517721518987342
2021-02-24,0.9445569620253164
2021-02-25,0.9278481012658228
2021-02-26,0.9084810126582278
2021-02-27,0.8910126582278481
2021-02-28,0.8727848101265823
2021-03-01,0.8560759493670885
2021-03-02,0.8446835443037974
2021-03-03,0.8446835443037974
2021-03-04,0.8465822784810126
2021-03-05,0.8465822784810126
2021-03-06,0.8435443037974684
2021-03-07,0.840886075949367
2021-03-08,0.8443037974683544
2021-03-09,0.8579746835443037
2021-03-10,0.8708860759493671
2021-03-11,0.87126582278481
2021-03-12,0.8667088607594936
2021-03-13,0.859493670886076
2021-03-14,0.8579746835443037
2021-03-15,0.859493670886076
2021-03-16,0.8667088607594936
2021-03-17,0.8765822784810127
2021-03-18,0.8868354430379747
2021-03-19,0.8655696202531645
2021-03-20,0.8537974683544304
2021-03-21,0.8515189873417721
2021-03-22,0.8503797468354429
2021-03-23,0.8515189873417721
2021-03-24,0.8522784810126581
2021-03-25,0.8522784810126581
2021-03-26,0.8458227848101265
2021-03-27,0.8401265822784809
2021-03-28,0.831392405063291
2021-03-29,0.8283544303797469
2021-03-30,0.8260759493670886
2021-03-31,0.8875949367088607
2021-04-01,1.041012658227848
2021-04-02,0.8165822784810126
2021-04-03,0.8135443037974683
2021-04-04,0.8127848101265822
2021-04-05,0.8165822784810126
2021-04-06,0.8249367088607594
2021-04-07,0.840886075949367
2021-04-08,0.8522784810126581
2021-04-09,0.8621518987341772
2021-04-10,0.8932911392405063
2021-04-11,0.9031645569620254
2021-04-12,0.9430379746835444
2021-04-13,0.9513924050632911
2021-04-14,0.9574683544303798
2021-04-15,0.9631645569620252
2021-04-16,0.970759493670886
2021-04-17,0.970759493670886
2021-04-18,0.971518987341772
2021-04-19,0.9654430379746834
2021-04-20,0.9517721518987342
2021-04-21,0.949493670886076
2021-04-22,0.950632911392405
2021-04-23,0.9639240506329114
2021-04-24,0.9844303797468354
2021-04-25,1.010253164556962
2021-04-26,1.029240506329114
2021-04-27,1.03873417721519
2021-04-28,1.0470886075949366
2021-04-29,1.050126582278481
2021-04-30,1.049367088607595
2021-05-01,1.0489873417721518
2021-05-02,1.0546835443037974
2021-05-03,1.0645569620253164
2021-05-04,1.0679746835443038
2021-05-05,1.0668354430379747
2021-05-06,1.0622784810126582
2021-05-07,1.0543037974683545
2021-05-08,1.0527848101265822
2021-05-09,1.057721518987342
2021-05-10,1.0717721518987342
2021-05-11,1.0911392405063292
2021-05-12,1.101392405063291
2021-05-13,1.109746835443038
2021-05-14,1.110126582278481
2021-05-15,1.1051898734177217
2021-05-16,1.0922784810126582
2021-05-17,1.0858227848101265
2021-05-18,1.0858227848101265
2021-05-19,1.09
2021-05-20,1.0930379746835444
2021-05-21,1.0926582278481014
2021-05-22,1.0862025316455697
2021-05-23,1.0843037974683545
2021-05-24,1.0862025316455697
2021-05-25,1.0964556962025318
2021-05-26,1.1059493670886076
2021-05-27,1.1127848101265825
2021-05-28,1.1165822784810129
2021-05-29,1.1268354430379748
2021-05-30,1.129113924050633
2021-05-31,1.1127848101265825
2021-06-01,1.0862025316455697
2021-06-02,1.0656962025316457
2021-06-03,1.0565822784810126
2021-06-04,1.050506329113924
2021-06-05,1.0470886075949366
2021-06-06,1.0467088607594937
2021-06-07,1.0474683544303798
2021-06-08,1.0558227848101267
2021-06-09,1.0691139240506329
2021-06-10,1.0835443037974684
2021-06-11,1.089240506329114
2021-06-12,1.09
2021-06-13,1.0907594936708862
2021-06-14,1.078987341772152
2021-06-15,1.059620253164557
2021-06-16,1.0322784810126582
2021-06-17,1.0224050632911394
2021-06-18,1.0208860759493672
2021-06-19,1.018987341772152
2021-06-20,1.018227848101266
2021-06-21,1.0208860759493672
2021-06-22,1.0205063291139242
2021-06-23,1.0170886075949368
2021-06-24,1.0159493670886075
2021-06-25,1.018607594936709
2021-06-26,1.020126582278481
2021-06-27,1.0353164556962025
2021-06-28,1.0622784810126582
2021-06-29,1.0850632911392406
2021-06-30,1.099493670886076
2021-07-01,1.1116455696202532
2021-07-02,1.1256962025316457
2021-07-03,1.1462025316455695
2021-07-04,1.1735443037974684
2021-07-05,1.1940506329113925
2021-07-06,1.2016455696202533
2021-07-07,1.2043037974683544
2021-07-08,1.209620253164557
2021-07-09,1.219113924050633
2021-07-10,1.2270886075949368
2021-07-11,1.230126582278481
2021-07-12,1.23126582278481
2021-07-13,1.2441772151898736
2021-07-14,1.2631645569620251
2021-07-15,1.2810126582278485
2021-07-16,1.2916455696202531
2021-07-17,1.2946835443037976
2021-07-18,1.298860759493671
2021-07-19,1.3140506329113926
2021-07-20,1.3258227848101267
2021-07-21,1.3258227848101267
2021-07-22,1.3075949367088608
2021-07-23,1.2870886075949368
2021-07-24,1.270759493670886
2021-07-25,1.267721518987342
2021-07-26,1.270379746835443
2021-07-27,1.2749367088607595
2021-07-28,1.2639240506329117
2021-07-29,1.2517721518987344
2021-07-30,1.2464556962025315
2021-07-31,1.2491139240506328
2021-08-01,1.250253164556962
2021-08-02,1.251012658227848
2021-08-03,1.2525316455696205
2021-08-04,1.2555696202531643
2021-08-05,1.2555696202531643
2021-08-06,1.2532911392405064
2021-08-07,1.24873417721519
2021-08-08,1.2403797468354432
2021-08-09,1.239620253164557
2021-08-10,1.2529113924050632
2021-08-11,1.2745569620253163
2021-08-12,1.2939240506329115
2021-08-13,1.299620253164557
2021-08-14,1.2954430379746835
2021-08-15,1.27873417721519
2021-08-16,1.2574683544303795
2021-08-17,1.2445569620253163
2021-08-18,1.2403797468354432
2021-08-19,1.2339240506329114
2021-08-20,1.2130379746835445
2021-08-21,1.1970886075949367
2021-08-22,1.1659493670886076
2021-08-23,1.1511392405063292
2021-08-24,1.140126582278481
2021-08-25,1.1378481012658228
2021-08-26,1.1378481012658228
2021-08-27,1.13746835443038
2021-08-28,1.131012658227848
2021-08-29,1.1226582278481012
2021-08-30,1.121518987341772
2021-08-31,1.1222784810126585
2021-09-01,1.1131645569620252
2021-09-02,1.1017721518987342
2021-09-03,1.0945569620253166
2021-09-04,1.0972151898734177
2021-09-05,1.1040506329113924
2021-09-06,1.1143037974683545
2021-09-07,1.112025316455696
2021-09-08,1.108987341772152
2021-09-09,1.0937974683544305
2021-09-10,1.059240506329114
2021-09-11,1.0421518987341774
2021-09-12,1.0148101265822784
2021-09-13,1.0148101265822784
2021-09-14,1.0159493670886075
2021-09-15,1.0159493670886075
2021-09-16,1.0159493670886075
2021-09-17,1.0117721518987342
2021-09-18,1.0072151898734176
2021-09-19,1.0060759493670886
2021-09-20,1.002658227848101
2021-09-21,1.0015189873417722
2021-09-22,0.9973417721518988
2021-09-23,0.9965822784810128
2021-09-24,0.9939240506329112
2021-09-25,0.9924050632911392
2021-09-26,0.989746835443038
2021-09-27,0.9829113924050632
2021-09-28,0.9779746835443036
2021-09-29,0.9779746835443036
2021-09-30,0.9927848101265824
2021-10-01,0.999240506329114
2021-10-02,1.00873417721519
2021-10-03,1.0208860759493672
2021-10-04,1.0258227848101265
2021-10-05,1.0318987341772152
2021-10-06,1.03873417721519
2021-10-07,1.039873417721519
2021-10-08,1.0262025316455696
2021-10-09,1.0117721518987342
2021-10-10,0.9958227848101264
2021-10-11,0.9863291139240504
2021-10-12,0.9825316455696202
2021-10-13,1.041012658227848
2021-10-14,0.9836708860759492
2021-10-15,0.9829113924050632
2021-10-16,0.9775949367088608
2021-10-17,0.9722784810126582
2021-10-18,0.9593670886075948
2021-10-19,0.9426582278481012
2021-10-20,0.9274683544303796
2021-10-21,0.9168354430379748
2021-10-22,0.9126582278481012
2021-10-23,0.9122784810126582
2021-10-24,0.9126582278481012
2021-10-25,0.9183544303797468
2021-10-26,0.9251898734177216
2021-10-27,0.93126582278481
2021-10-28,0.9327848101265824
2021-10-29,0.93126582278481
2021-10-30,0.928227848101266
2021-10-31,0.9267088607594935
2021-11-01,0.9236708860759492
2021-11-02,0.9213924050632912
2021-11-03,0.9191139240506327
2021-11-04,0.919493670886076
2021-11-05,0.899367088607595
2021-11-06,0.8716455696202532
2021-11-07,0.8488607594936709
2021-11-08,0.8336708860759493
2021-11-09,0.8329113924050633
2021-11-10,0.8374683544303797
2021-11-11,0.8431645569620253
2021-11-12,0.8534177215189873
2021-11-13,0.8515189873417721
2021-11-14,0.8534177215189873
2021-11-15,0.860632911392405
2021-11-16,0.8727848101265823
2021-11-17,0.8875949367088607
2021-11-18,0.8777215189873417
2021-11-19,0.8762025316455696
2021-11-20,0.8754430379746835
2021-11-21,0.8792405063291139
2021-11-22,0.8917721518987342
2021-11-23,0.910379746835443
2021-11-24,0.93126582278481
2021-11-25,0.9479746835443038
2021-11-26,0.9551898734177215
2021-11-27,0.9654430379746834
2021-11-28,0.9669620253164556
2021-11-29,0.9684810126582278
2021-11-30,0.9639240506329114
2021-12-01,0.9570886075949366
2021-12-02,0.950253164556962
2021-12-03,0.9483544303797468
2021-12-04,0.9521518987341772
2021-12-05,0.9559493670886076
2021-12-06,0.9582278481012658
2021-12-07,0.9567088607594936
2021-12-08,0.9411392405063292
2021-12-09,0.9240506329113924
2021-12-10,0.9043037974683544
2021-12-11,0.899367088607595
2021-12-12,0.8891139240506329
2021-12-13,0.8875949367088607
2021-12-14,0.8875949367088607
2021-12-15,0.8853164556962025
2021-12-16,0.8860759493670886
2021-12-17,0.8894936708860759
2021-12-18,0.8970886075949367
2021-12-19,0.8989873417721519
2021-12-20,0.9229113924050631
2021-12-21,0.9460759493670886
2021-12-22,0.9669620253164556
2021-12-23,0.9696202531645568
2021-12-24,0.9620253164556962
2021-12-25,0.940379746835443
2021-12-26,0.9240506329113924
2021-12-27,0.9134177215189874
2021-12-28,0.9065822784810126
2021-12-29,0.909620253164557
2021-12-30,0.91873417721519
2021-12-31,0.9240506329113924
2022-01-01,0.9225316455696204
2022-01-02,0.920253164556962
2022-01-03,0.9183544303797468
2022-01-04,0.9175949367088608
2022-01-05,0.9160759493670886
2022-01-06,0.9160759493670886
2022-01-07,0.9236708860759492
2022-01-08,0.9320253164556962
2022-01-09,0.9445569620253164
2022-01-10,0.9540506329113924
2022-01-11,0.960126582278481
2022-01-12,0.96126582278481
2022-01-13,0.9620253164556962
2022-01-14,0.9643037974683544
2022-01-15,0.9665822784810126
2022-01-16,0.9813924050632912
2022-01-17,0.9855696202531644
2022-01-18,0.9943037974683544
2022-01-19,1.001139240506329
2022-01-20,1.0083544303797467
2022-01-21,1.0231645569620254
2022-01-22,1.031518987341772
2022-01-23,1.0429113924050633
2022-01-24,1.0436708860759494
2022-01-25,1.0379746835443038
2022-01-26,1.0322784810126582
2022-01-27,1.0269620253164558
2022-01-28,1.0269620253164558
2022-01-29,1.0262025316455696
2022-01-30,1.0413924050632912
2022-01-31,1.0273417721518987
2022-02-01,1.0140506329113923
2022-02-02,1.000379746835443
2022-02-03,0.9893670886075948
2022-02-04,0.981012658227848
2022-02-05,0.9798734177215188
2022-02-06,0.9681012658227848
2022-02-07,0.9593670886075948
2022-02-08,0.9513924050632911
2022-02-09,0.9456962025316455
2022-02-10,0.9456962025316455
2022-02-11,0.9479746835443038
2022-02-12,0.9487341772151898
2022-02-13,1.041012658227848
2022-02-14,1.041012658227848
2022-02-15,1.041012658227848
2022-02-16,0.9525316455696202
2022-02-17,0.9589873417721518
2022-02-18,0.9620253164556962
2022-02-19,0.9627848101265822
2022-02-20,0.9593670886075948
2022-02-21,0.9532911392405063
2022-02-22,1.0413924050632912
2022-02-23,0.9415189873417722
2022-02-24,0.9449367088607596
2022-02-25,0.9456962025316455
2022-02-26,0.9464556962025316
2022-02-27,0.9487341772151898
2022-02-28,0.9434177215189874
2022-03-01,0.9415189873417722
2022-03-02,0.9384810126582278
2022-03-03,0.9381012658227847
2022-03-04,0.9381012658227847
2022-03-05,1.041012658227848
2022-03-06,0.9487341772151898
2022-03-07,0.9411392405063292
2022-03-08,0.9270886075949368
2022-03-09,0.9122784810126582
2022-03-10,0.8963291139240506
2022-03-11,0.8811392405063291
2022-03-12,0.8670886075949367
2022-03-13,0.8526582278481012
2022-03-14,0.8416455696202532
2022-03-15,0.8367088607594937
2022-03-16,0.8351898734177214
2022-03-17,0.8370886075949366
2022-03-18,0.8872151898734177
2022-03-19,0.8868354430379747
2022-03-20,1.0417721518987342
2022-03-21,1.0413924050632912
2022-03-22,0.860632911392405
2022-03-23,0.8575949367088608
2022-03-24,0.8591139240506329
2022-03-25,0.8591139240506329
2022-03-26,0.8613924050632912
2022-03-27,0.8621518987341772
2022-03-28,0.8670886075949367
2022-03-29,0.8613924050632912
2022-03-30,0.8651898734177215
2022-03-31,0.8636708860759493
2022-04-01,0.8644303797468355
2022-04-02,0.8621518987341772
2022-04-03,0.8625316455696203
2022-04-04,0.8720253164556963
2022-04-05,0.8822784810126583
2022-04-06,0.8951898734177215
2022-04-07,0.9012658227848102
2022-04-08,0.9016455696202532
2022-04-09,0.8989873417721519
2022-04-10,0.8959493670886076
2022-04-11,0.8891139240506329
2022-04-12,0.889873417721519
2022-04-13,0.8963291139240506
2022-04-14,0.9020253164556962
2022-04-15,0.9088607594936708
2022-04-16,0.9069620253164556
2022-04-17,0.9027848101265822
2022-04-18,0.8982278481012658
2022-04-19,0.8868354430379747
2022-04-20,0.8708860759493671
2022-04-21,0.840886075949367
2022-04-22,0.8074683544303798
2022-04-23,0.7778481012658228
2022-04-24,0.7691139240506328
2022-04-25,0.7573417721518987
2022-04-26,0.7482278481012657
2022-04-27,0.7383544303797468
2022-04-28,0.7387341772151899
2022-04-29,0.741012658227848
2022-04-30,0.7470886075949367
2022-05-01,0.7569620253164557
2022-05-02,0.7679746835443038
2022-05-03,0.7660759493670886
2022-05-04,0.7713924050632911
2022-05-05,0.7793670886075948
2022-05-06,0.7873417721518987
2022-05-07,0.8868354430379747
2022-05-08,0.7892405063291139
2022-05-09,0.780126582278481
2022-05-10,0.770632911392405
2022-05-11,0.7634177215189873
2022-05-12,0.8872151898734177
2022-05-13,0.8959493670886076
2022-05-14,0.8872151898734177
2022-05-15,0.7584810126582278
2022-05-16,0.760379746835443
2022-05-17,0.769493670886076
2022-05-18,0.7789873417721519
2022-05-19,0.7930379746835443
2022-05-20,0.8082278481012658
2022-05-21,0.8181012658227848
2022-05-22,0.8181012658227848
2022-05-23,0.8158227848101266
2022-05-24,0.8074683544303798
2022-05-25,0.7991139240506329
2022-05-26,0.7945569620253164
2022-05-27,0.7941772151898734
2022-05-28,0.7994936708860759
2022-05-29,0.8078481012658227
2022-05-30,0.8154430379746835
2022-05-31,0.8234177215189873
2022-06-01,0.8370886075949366
2022-06-02,0.8515189873417721
2022-06-03,0.8663291139240507
2022-06-04,0.8788607594936708
2022-06-05,0.8883544303797468
2022-06-06,0.8834177215189873
2022-06-07,0.8765822784810127
2022-06-08,1.041012658227848
2022-06-09,0.8659493670886076
2022-06-10,0.860253164556962
2022-06-11,0.8591139240506329
2022-06-12,0.861012658227848
2022-06-13,0.8754430379746835
2022-06-14,0.8940506329113924
2022-06-15,0.9077215189873418
2022-06-16,0.91
2022-06-17,0.9073417721518988
2022-06-18,0.9020253164556962
2022-06-19,0.8959493670886076
2022-06-20,0.8955696202531646
2022-06-21,0.8963291139240506
